measurement_date,station_id,city,state,county,latitude,longitude,elevation_m,pollutant_code,pollutant_name,measurement_value,unit_of_measure,naaqs_standard,aqi_value,aqi_category,exceeds_naaqs,data_source,method,quality_flag,certified
2025-05-19,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,PM10,Coarse Particulate Matter,13.962,µg/m³,150.0,9,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-19,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,O3,Ozone,48.371,ppb,70.0,69,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-19,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,NO2,Nitrogen Dioxide,0.0,ppb,100.0,0,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-19,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,SO2,Sulfur Dioxide,1.236,ppb,75.0,1,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-19,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,CO,Carbon Monoxide,0.254,ppm,9.0,2,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-19,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,PM2.5,Fine Particulate Matter,4.061,µg/m³,12.0,33,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-19,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,PM10,Coarse Particulate Matter,16.952,µg/m³,150.0,11,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-19,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,O3,Ozone,42.629,ppb,70.0,60,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-19,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,NO2,Nitrogen Dioxide,18.275,ppb,100.0,18,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-19,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,SO2,Sulfur Dioxide,2.389,ppb,75.0,3,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-19,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,CO,Carbon Monoxide,0.3,ppm,9.0,3,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,10.713,µg/m³,12.0,89,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,19.395,µg/m³,150.0,12,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,49.233,ppb,70.0,70,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,18.706,ppb,100.0,18,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,2.137,ppb,75.0,2,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.258,ppm,9.0,2,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,PM2.5,Fine Particulate Matter,6.523,µg/m³,12.0,54,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,PM10,Coarse Particulate Matter,14.542,µg/m³,150.0,9,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,O3,Ozone,34.217,ppb,70.0,48,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,NO2,Nitrogen Dioxide,15.755,ppb,100.0,15,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,SO2,Sulfur Dioxide,2.958,ppb,75.0,3,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,CO,Carbon Monoxide,0.411,ppm,9.0,4,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,PM2.5,Fine Particulate Matter,9.266,µg/m³,12.0,77,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,PM10,Coarse Particulate Matter,19.532,µg/m³,150.0,13,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,O3,Ozone,31.809,ppb,70.0,45,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,NO2,Nitrogen Dioxide,8.833,ppb,100.0,8,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,SO2,Sulfur Dioxide,0.0,ppb,75.0,0,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,CO,Carbon Monoxide,0.295,ppm,9.0,3,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,PM2.5,Fine Particulate Matter,11.14,µg/m³,12.0,92,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,PM10,Coarse Particulate Matter,13.439,µg/m³,150.0,8,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,O3,Ozone,35.146,ppb,70.0,50,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,NO2,Nitrogen Dioxide,16.905,ppb,100.0,16,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,SO2,Sulfur Dioxide,2.725,ppb,75.0,3,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,CO,Carbon Monoxide,0.226,ppm,9.0,2,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,PM2.5,Fine Particulate Matter,13.288,µg/m³,12.0,110,Unhealthy for Sensitive Groups,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,PM10,Coarse Particulate Matter,26.617,µg/m³,150.0,17,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,O3,Ozone,24.442,ppb,70.0,34,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,NO2,Nitrogen Dioxide,9.422,ppb,100.0,9,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,SO2,Sulfur Dioxide,3.529,ppb,75.0,4,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,CO,Carbon Monoxide,0.394,ppm,9.0,4,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,PM2.5,Fine Particulate Matter,0.099,µg/m³,12.0,0,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,PM10,Coarse Particulate Matter,8.422,µg/m³,150.0,5,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,O3,Ozone,35.008,ppb,70.0,50,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,NO2,Nitrogen Dioxide,7.454,ppb,100.0,7,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,SO2,Sulfur Dioxide,1.604,ppb,75.0,2,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,CO,Carbon Monoxide,0.426,ppm,9.0,4,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,PM2.5,Fine Particulate Matter,15.195,µg/m³,12.0,126,Unhealthy for Sensitive Groups,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,PM10,Coarse Particulate Matter,16.409,µg/m³,150.0,10,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,O3,Ozone,50.871,ppb,70.0,72,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,NO2,Nitrogen Dioxide,22.487,ppb,100.0,22,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,SO2,Sulfur Dioxide,3.821,ppb,75.0,5,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,CO,Carbon Monoxide,0.471,ppm,9.0,5,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,PM2.5,Fine Particulate Matter,1.151,µg/m³,12.0,9,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,PM10,Coarse Particulate Matter,21.818,µg/m³,150.0,14,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,O3,Ozone,50.581,ppb,70.0,72,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,NO2,Nitrogen Dioxide,13.73,ppb,100.0,13,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,SO2,Sulfur Dioxide,4.194,ppb,75.0,5,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-20,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,CO,Carbon Monoxide,0.575,ppm,9.0,6,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,11.53,µg/m³,12.0,96,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,26.322,µg/m³,150.0,17,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,42.0,ppb,70.0,60,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,0.0,ppb,100.0,0,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,1.501,ppb,75.0,2,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.635,ppm,9.0,7,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,PM2.5,Fine Particulate Matter,5.889,µg/m³,12.0,49,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,PM10,Coarse Particulate Matter,16.891,µg/m³,150.0,11,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,O3,Ozone,25.462,ppb,70.0,36,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,NO2,Nitrogen Dioxide,24.547,ppb,100.0,24,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,SO2,Sulfur Dioxide,4.118,ppb,75.0,5,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,CO,Carbon Monoxide,0.261,ppm,9.0,2,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,PM2.5,Fine Particulate Matter,9.804,µg/m³,12.0,81,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,PM10,Coarse Particulate Matter,13.6,µg/m³,150.0,9,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,O3,Ozone,45.379,ppb,70.0,64,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,NO2,Nitrogen Dioxide,17.156,ppb,100.0,17,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,SO2,Sulfur Dioxide,3.074,ppb,75.0,4,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,CO,Carbon Monoxide,0.48,ppm,9.0,5,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,PM2.5,Fine Particulate Matter,21.235,µg/m³,12.0,176,Unhealthy,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,PM10,Coarse Particulate Matter,11.099,µg/m³,150.0,7,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,O3,Ozone,17.473,ppb,70.0,24,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,NO2,Nitrogen Dioxide,11.92,ppb,100.0,11,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,SO2,Sulfur Dioxide,0.218,ppb,75.0,0,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,CO,Carbon Monoxide,0.151,ppm,9.0,1,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,PM2.5,Fine Particulate Matter,5.095,µg/m³,12.0,42,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,PM10,Coarse Particulate Matter,11.86,µg/m³,150.0,7,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,O3,Ozone,26.545,ppb,70.0,37,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,NO2,Nitrogen Dioxide,17.206,ppb,100.0,17,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,SO2,Sulfur Dioxide,1.493,ppb,75.0,1,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,CO,Carbon Monoxide,0.388,ppm,9.0,4,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,PM2.5,Fine Particulate Matter,12.866,µg/m³,12.0,107,Unhealthy for Sensitive Groups,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,PM10,Coarse Particulate Matter,12.982,µg/m³,150.0,8,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,O3,Ozone,34.825,ppb,70.0,49,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,NO2,Nitrogen Dioxide,16.321,ppb,100.0,16,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,SO2,Sulfur Dioxide,0.0,ppb,75.0,0,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,CO,Carbon Monoxide,0.0,ppm,9.0,0,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,PM2.5,Fine Particulate Matter,10.619,µg/m³,12.0,88,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,PM10,Coarse Particulate Matter,22.043,µg/m³,150.0,14,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,O3,Ozone,62.771,ppb,70.0,89,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,NO2,Nitrogen Dioxide,15.117,ppb,100.0,15,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,SO2,Sulfur Dioxide,3.084,ppb,75.0,4,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,CO,Carbon Monoxide,0.385,ppm,9.0,4,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,PM2.5,Fine Particulate Matter,10.419,µg/m³,12.0,86,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,PM10,Coarse Particulate Matter,30.504,µg/m³,150.0,20,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,O3,Ozone,12.512,ppb,70.0,17,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,NO2,Nitrogen Dioxide,16.599,ppb,100.0,16,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,SO2,Sulfur Dioxide,4.663,ppb,75.0,6,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-21,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,CO,Carbon Monoxide,0.471,ppm,9.0,5,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-22,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,15.967,µg/m³,12.0,133,Unhealthy for Sensitive Groups,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-22,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,13.97,µg/m³,150.0,9,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-22,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,37.615,ppb,70.0,53,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-22,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,14.394,ppb,100.0,14,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-22,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,0.0,ppb,75.0,0,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-22,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.21,ppm,9.0,2,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-22,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,PM2.5,Fine Particulate Matter,4.703,µg/m³,12.0,39,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-22,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,PM10,Coarse Particulate Matter,24.419,µg/m³,150.0,16,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-22,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,O3,Ozone,48.466,ppb,70.0,69,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-22,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,NO2,Nitrogen Dioxide,16.079,ppb,100.0,16,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-22,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,SO2,Sulfur Dioxide,3.089,ppb,75.0,4,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-22,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,CO,Carbon Monoxide,0.39,ppm,9.0,4,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-22,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,PM2.5,Fine Particulate Matter,14.128,µg/m³,12.0,117,Unhealthy for Sensitive Groups,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-22,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,PM10,Coarse Particulate Matter,18.563,µg/m³,150.0,12,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-22,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,O3,Ozone,38.694,ppb,70.0,55,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-22,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,NO2,Nitrogen Dioxide,12.66,ppb,100.0,12,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-22,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,SO2,Sulfur Dioxide,2.921,ppb,75.0,3,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-22,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,CO,Carbon Monoxide,0.344,ppm,9.0,3,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-22,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,PM2.5,Fine Particulate Matter,13.203,µg/m³,12.0,110,Unhealthy for Sensitive Groups,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-05-22,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,PM10,Coarse Particulate Matter,10.349,µg/m³,150.0,6,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
