measurement_date,station_id,station_name,city,state,county,latitude,longitude,elevation_m,pollutant_code,pollutant_name,measurement_value,unit_of_measure,aqi_value,aqi_category,data_source,method,quality_flag,certified
2022-04-30,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,O3,Ozone,36.081,ppb,51,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-04-30,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,NO2,Nitrogen Dioxide,12.63,ppb,44,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-04-30,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,SO2,Sulfur Dioxide,1.184,ppb,28,Good,EPA AQS,FEM/FRM Continuous Monitor,Suspect,Yes
2022-04-30,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,CO,Carbon Monoxide,0.428,ppm,50,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-04-30,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM2.5,Fine Particulate Matter,8.508,µg/m³,24,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-04-30,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM10,Coarse Particulate Matter,22.628,µg/m³,61,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-04-30,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,O3,Ozone,46.766,ppb,66,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-04-30,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,NO2,Nitrogen Dioxide,18.225,ppb,64,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-04-30,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,SO2,Sulfur Dioxide,0.0,ppb,0,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-04-30,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,CO,Carbon Monoxide,0.269,ppm,32,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,7.438,µg/m³,21,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,23.771,µg/m³,64,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,37.22,ppb,53,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,12.136,ppb,42,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,0.618,ppb,14,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.533,ppm,63,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,PM2.5,Fine Particulate Matter,21.137,µg/m³,60,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,PM10,Coarse Particulate Matter,32.181,µg/m³,86,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,O3,Ozone,45.799,ppb,65,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,NO2,Nitrogen Dioxide,12.975,ppb,45,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,SO2,Sulfur Dioxide,1.148,ppb,27,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,CO,Carbon Monoxide,0.348,ppm,41,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM2.5,Fine Particulate Matter,5.531,µg/m³,15,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM10,Coarse Particulate Matter,17.944,µg/m³,48,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,O3,Ozone,36.279,ppb,51,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,NO2,Nitrogen Dioxide,18.717,ppb,65,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,SO2,Sulfur Dioxide,2.051,ppb,48,Good,EPA AQS,FEM/FRM Continuous Monitor,Suspect,Yes
2022-05-01,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,CO,Carbon Monoxide,0.515,ppm,61,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM2.5,Fine Particulate Matter,10.087,µg/m³,28,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM10,Coarse Particulate Matter,17.322,µg/m³,46,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,O3,Ozone,54.365,ppb,77,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,NO2,Nitrogen Dioxide,12.906,ppb,45,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,SO2,Sulfur Dioxide,2.288,ppb,54,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Suspect,Yes
2022-05-01,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,CO,Carbon Monoxide,0.389,ppm,46,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM2.5,Fine Particulate Matter,8.017,µg/m³,22,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM10,Coarse Particulate Matter,8.615,µg/m³,23,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,O3,Ozone,43.927,ppb,62,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,NO2,Nitrogen Dioxide,16.939,ppb,59,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,SO2,Sulfur Dioxide,3.421,ppb,81,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,CO,Carbon Monoxide,0.215,ppm,25,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM2.5,Fine Particulate Matter,15.452,µg/m³,44,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM10,Coarse Particulate Matter,20.873,µg/m³,56,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,O3,Ozone,22.736,ppb,32,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,NO2,Nitrogen Dioxide,8.224,ppb,28,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,SO2,Sulfur Dioxide,2.839,ppb,67,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-01,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,CO,Carbon Monoxide,0.374,ppm,44,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,8.598,µg/m³,24,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,14.854,µg/m³,40,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,35.115,ppb,50,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,17.769,ppb,62,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,3.123,ppb,74,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.504,ppm,60,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,PM2.5,Fine Particulate Matter,3.626,µg/m³,10,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,PM10,Coarse Particulate Matter,20.194,µg/m³,54,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,O3,Ozone,56.151,ppb,80,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,NO2,Nitrogen Dioxide,9.107,ppb,32,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,SO2,Sulfur Dioxide,2.007,ppb,47,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,CO,Carbon Monoxide,0.461,ppm,54,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM2.5,Fine Particulate Matter,9.165,µg/m³,26,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM10,Coarse Particulate Matter,16.633,µg/m³,44,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,O3,Ozone,50.184,ppb,71,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,NO2,Nitrogen Dioxide,10.636,ppb,37,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,SO2,Sulfur Dioxide,3.944,ppb,93,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,CO,Carbon Monoxide,0.74,ppm,88,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM2.5,Fine Particulate Matter,5.201,µg/m³,14,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM10,Coarse Particulate Matter,20.949,µg/m³,56,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,O3,Ozone,32.721,ppb,46,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,NO2,Nitrogen Dioxide,20.079,ppb,70,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,SO2,Sulfur Dioxide,1.043,ppb,24,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,CO,Carbon Monoxide,0.482,ppm,57,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM10,Coarse Particulate Matter,15.216,µg/m³,41,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,O3,Ozone,54.477,ppb,77,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,NO2,Nitrogen Dioxide,14.669,ppb,51,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,SO2,Sulfur Dioxide,1.99,ppb,47,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,CO,Carbon Monoxide,0.536,ppm,63,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM2.5,Fine Particulate Matter,7.118,µg/m³,20,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM10,Coarse Particulate Matter,20.051,µg/m³,54,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,O3,Ozone,67.38,ppb,96,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,NO2,Nitrogen Dioxide,14.227,ppb,50,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,SO2,Sulfur Dioxide,0.395,ppb,9,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-02,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,CO,Carbon Monoxide,0.403,ppm,48,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,11.272,µg/m³,32,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,20.04,µg/m³,54,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,46.891,ppb,66,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,18.398,ppb,64,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,1.946,ppb,46,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.655,ppm,77,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,PM2.5,Fine Particulate Matter,14.558,µg/m³,41,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,PM10,Coarse Particulate Matter,27.261,µg/m³,73,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,O3,Ozone,42.111,ppb,60,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,NO2,Nitrogen Dioxide,15.621,ppb,55,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,SO2,Sulfur Dioxide,2.334,ppb,55,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,CO,Carbon Monoxide,0.469,ppm,55,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM2.5,Fine Particulate Matter,8.435,µg/m³,24,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM10,Coarse Particulate Matter,1.216,µg/m³,3,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,O3,Ozone,41.421,ppb,59,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,NO2,Nitrogen Dioxide,21.998,ppb,77,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,SO2,Sulfur Dioxide,0.0,ppb,0,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,CO,Carbon Monoxide,0.652,ppm,77,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM2.5,Fine Particulate Matter,6.793,µg/m³,19,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM10,Coarse Particulate Matter,18.952,µg/m³,51,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,O3,Ozone,58.293,ppb,83,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,NO2,Nitrogen Dioxide,13.525,ppb,47,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,SO2,Sulfur Dioxide,0.68,ppb,16,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,CO,Carbon Monoxide,0.055,ppm,6,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM2.5,Fine Particulate Matter,12.018,µg/m³,34,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM10,Coarse Particulate Matter,16.389,µg/m³,44,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,O3,Ozone,49.455,ppb,70,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,NO2,Nitrogen Dioxide,9.889,ppb,34,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,SO2,Sulfur Dioxide,3.393,ppb,80,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,CO,Carbon Monoxide,0.629,ppm,74,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM2.5,Fine Particulate Matter,10.121,µg/m³,28,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM10,Coarse Particulate Matter,14.283,µg/m³,38,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,O3,Ozone,38.769,ppb,55,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,NO2,Nitrogen Dioxide,6.962,ppb,24,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,SO2,Sulfur Dioxide,3.9,ppb,92,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-03,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,CO,Carbon Monoxide,0.445,ppm,52,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-04,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,15.146,µg/m³,43,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-04,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,16.34,µg/m³,44,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-04,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,22.486,ppb,32,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-04,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,15.435,ppb,54,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-05-04,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,3.968,ppb,94,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
